product_id,product_category_name
F6E0B7CCC34E4DECC1B855F8DA06A5FC,BRINQUEDOS
23658E8D5D2C1D61B0D59B34EBBABB44,CAMAMESABANHO
D92E9300399AF3423DE97225EEC881B1,MOVEISDECORACAO
41FA7E83AA499518D6E793A30A1CE242,MOVEISDECORACAO
2AFD040779D1CE6295B76D092B048066,ELETRONICOS
4F7CBAF3CB54AE93234DB08DC8F072EF,ESPORTELAZER
8F79800A347DE2DA5104A414BC791A0B,FERRAMENTASJARDIM
11E0A57B7340441C4ECE1CF7EFD99FF8,PAPELARIA
77922DD87928C2CF9225946DAC2A27A7,MOVEISDECORACAO
ACE0A62915C59A40D45B2597336C68D7,TELEFONIA
A1CE5CD7CB7370B16B898D24DD384C65,ELETROPORTATEIS
06C38A87544301CBA8B0FB5A0796383D,BRINQUEDOS
B586BD078D2983FC172740035EB9CD3B,BELEZASAUDE
5FB0031CE4395D307321919F71FFBDF7,BELEZASAUDE
B3C13CA98FB6F9DD5C6AEC8B1D353506,BEBES
06B55F15E3505BD276ACABBB4D3633F5,CAMAMESABANHO
09690382191F134E947200CCFE32F7C0,RELOGIOSPRESENTES
EC72556B5DA399D24FE06338E816A9AC,PAPELARIA
543677FB57D4CE16A9AC89D2D1FAFD4F,TELEFONIA
C61CD4826ECFB4760797AD42C92FF8B1,ELETROPORTATEIS
DB59F0DFD5593C492B2FF1A6AB50CC2D,ESPORTELAZER
9A3A682D9257657CF55214A390ECBF3C,BEBES
AFECBD7B41E981FA603C9C008F894F15,ELETRONICOS
584C7A0F5DA1770BA58350C8D8176B45,AUTOMOTIVO
B50C950ABA0DCEAD2C48032A690CE817,ESPORTELAZER
184E91DE5D4A87F023BBA45C3E258349,MOVEISDECORACAO
3D3CD6379EB6AC4E8E617574A1D0D145,CAMAMESABANHO
B980F3256C981FC178514325143B1FC8,INFORMATICAACESSORIOS
4A74E7A025C5837140060A472BD16950,TELEFONIA
45CC9E057103E5E2176034FEC87A06CA,CAMAMESABANHO
24E19CB0F9DA4394876FF32B7A43B99D,CLIMATIZACAO
0D56B4FD97465D99B6ED174FFC7BA133,BRINQUEDOS
1A77EED8713A452E3CBCB548CCCDB96A,CONSTRUCAOFERRAMENTASCONSTRUCAO
BA1D7E7EE1F055D252A2FAA8EA3CEA9B,AGROINDUSTRIAECOMERCIO
C8FAC97DC76C4867DBE264C28B31FAFE,MARKETPLACE
B53F20C2B12A4B9821CE57F46A7D1CAE,ESPORTELAZER
1F180C96859564DD5857185F5914D2C7,CAMAMESABANHO
2EF440BEADFEAA9AC762AAF8FEAD2836,PETSHOP
446A112ADF10992C2E26EB566A68BD46,CAMAMESABANHO
C62DEE961914CC2E49239963B04258EC,MOVEISESCRITORIO
0E8E65E0044A4D888D422517F545BA2E,BRINQUEDOS
8E42C31B4CA1AFBB6BBE17EFDD666CF5,INFORMATICAACESSORIOS
CFABF9D1F7C14B709F2982F83C8F9538,MOVEISSALA
70F4EE470F7FC40E48A98F2903DDF010,AUTOMOTIVO
FDC0FE1B7AE4CDF11202504EB045B0B9,BELEZASAUDE
A6D351912E312FB24186739576D04FE2,AUTOMOTIVO
A5805A2671F8BB392F3282C35E0E81D9,RELOGIOSPRESENTES
B91B152754992EDB9A83710C87A9427E,PERFUMARIA
7B32B1B87594B60DCED8ABB4531D2986,TELEFONIA
A6A8B6B05AFD3A6E65C00B897F718425,AUTOMOTIVO
5C821D665E58B08092E830F81C12CC37,CLIMATIZACAO
CFA7EE31B3E91EACFFE78176DC964965,TELEFONIA
2A97CCDE48B4F516A7A76352D03EFF88,CAMAMESABANHO
10C2160BECA6757676B447AAB88E5129,INFORMATICAACESSORIOS
85F874EB720BB544B42FE257804FEC67,UTILIDADESDOMESTICAS
421223EB7C20A8CA13AB3A7548E0A1B4,RELOGIOSPRESENTES
FF96895C6B1D31F34B2D82F86670FA85,CAMAMESABANHO
57C9362442482CD2451F2EABF468E532,RELOGIOSPRESENTES
C7079D23BEAD81759EB7C670B96728BC,ESPORTELAZER
83B92639FFFD1D55C9E04C77C86D8D2C,INFORMATICAACESSORIOS
329C661807F085964B1877BFECA6FF73,MOVEISDECORACAO
2145A2868AACA837F92FD4BF1B6DB163,CAMAMESABANHO
34282A40B7D2B7AAE8762762CB6EBCAD,MOVEISSALA
6743237AC224EC25A57FCC1B07197F64,ESPORTELAZER
AAEA62612B84679DDF91CBDDA1183E7E,UTILIDADESDOMESTICAS
E69137C3731A8A094D7E2AD97F76C95F,PERFUMARIA
9AB67E72832283A835980E86910ECF73,UTILIDADESDOMESTICAS
1F85ABCA5A45544302089B5D442B4370,ESPORTELAZER
5129530D6042DD13060C2FD1748758D7,UTILIDADESDOMESTICAS
8973EF2DA217ED7A8E15DC3C7C5C96AA,FERRAMENTASJARDIM
A1013E8A0647368039FC1A2F7CD5E516,COOLSTUFF
B944369F7FDAFC891E06B47A372F7C45,UTILIDADESDOMESTICAS
AA48D4F285B37252409E6F9FCB0B8FFB,BELEZASAUDE
CC4683230056B8F1C0DF24F7E335D3CA,UTILIDADESDOMESTICAS
485C67CED40028609FBE77043FA0B943,UTILIDADESDOMESTICAS
D696750E550FD0F733979DD7E5DFF921,UTILIDADESDOMESTICAS
2905BCCCC19E845FF57663618D52FEBE,BELEZASAUDE
CEA7EDF64D9E93FBF6B89CC3BA537CD9,FERRAMENTASJARDIM
A71E9A8A54F4EC1E46202A099345F838,FERRAMENTASJARDIM
EAD3077A141A9C800D6A4BB9D0D415B6,CAMAMESABANHO
CE341595864BEE3E380631FC5F61FF06,CAMAMESABANHO
B2802BFBD4800FBAC8B9554CBEA43894,BEBES
A8FE47AD6F852F93CC92C7B408687DE3,ESPORTELAZER
10D196EC072E2D8382C7EC9C942D7EA8,ESPORTELAZER
6C321ED0F47858A8650F4104771224B5,RELOGIOSPRESENTES
B1FA7A05A5EB864F4FD083EF11C0D0D6,BRINQUEDOS
363DAAF7BD11E7D76A33134068E06985,MALASACESSORIOS
92E2D2146E433CD4D1F09A3F8633EAD0,CAMAMESABANHO
5D422BD54B54307FF7A5E770F40946E4,BRINQUEDOS
363A9F5B97BF194DA23858BE722A7AA5,CONSTRUCAOFERRAMENTASCONSTRUCAO
3951784ECFBD4C912D2E02245D8B5E89,UTILIDADESDOMESTICAS
C312A691CF0AF01311BE9671EB161A0A,MOVEISDECORACAO
9BBB425C18528ECE663EF2A6AC0096D2,PAPELARIA
9CEF9507CA068525D2FF2FADF077E5C5,PAPELARIA
EA5774E69135147E6F0E1EB593D9B105,BELEZASAUDE
C93558F621DC5B9277A19F009B83AAAF,BELEZASAUDE
596C6A436968AC047C8251AF34FDC09C,PAPELARIA
95ED6F297CE9EFF502631D01905CBD9E,PERFUMARIA
CB319C5E10EB5B7A23DED617E71FBD92,CAMAMESABANHO
6C04F5CED4964898EFFA486A73D81CA2,BRINQUEDOS
84D85A2F13ED52A5F07CE6D1497A397D,MOVEISDECORACAO
592CC6634D2C783D297EFFC0B828BC37,ELETRONICOS
54D04FC6AD1839346B6FE2C94687FD74,ESPORTELAZER
FD3A4121E687A6B84E7AF92606D5D718,FASHIONBOLSASEACESSORIOS
86332B1229C41AEB4AB9D85472DE3ED9,CAMAMESABANHO
90D0B33A310ABF581B6EB73E4F40D0DF,UTILIDADESDOMESTICAS
78ED4ECC7B75C660CE2CCFB97AF2EAEB,ESPORTELAZER
CDAFFFBE81C76E4CB8B1270523215C82,PERFUMARIA
8CFC3506CEDC0626364457D254429118,FASHIONROUPAINFANTOJUVENIL
56A5DA29B4975931B470AA9D61CED8D3,AUTOMOTIVO
B3D4D6113E42B86CEB66060424125828,FASHIONBOLSASEACESSORIOS
173E9FE34BFE97F3A5E6DC57FE897B74,LIVROSTECNICOS
394E7E390F3282732FAA3A73A6033C3A,PAPELARIA
5D42919D908B17EC1848699D89E2BACE,BEBES
8C0C3A8AD1D1896E7D9D66921A4B66AB,BRINQUEDOS
256C61261C818DAB727FA2A60D8964CA,MOVEISESCRITORIO
9AEDF557945E816D48539EE56293F860,PCS
E4E9FA024C5F014419B395452A41987C,ESPORTELAZER
77B91313BF9ACF3EABF9ABC503D99366,BELEZASAUDE
42BA5EAB75CF0DB7905414FDC6A3FD7C,INFORMATICAACESSORIOS
94F2D239E688AA415A2DD620435E8344,FASHIONBOLSASEACESSORIOS
7AA666012FBFAB4464142B1055B9E1D5,CAMAMESABANHO
D10375970DFBCB0ED9CCD97EFBD9E806,BRINQUEDOS
B0456BED910862A9189F7DB732E7A2FF,BELEZASAUDE
8F5CB6362E19F8120F77484DC5619A6B,AUTOMOTIVO
9E8312642841E9458B0D72C652C01766,CASACONSTRUCAO
C36A207BE2A4EE8F04BD838F97F1711C,CAMAMESABANHO
3A9D55DADD7F45B28659B20A81C48CB2,FASHIONBOLSASEACESSORIOS
B61CA163D698BD09698B6876A3E945E6,UTILIDADESDOMESTICAS
B67902C15DE1B4C26B61F79E0535B41F,FASHIONBOLSASEACESSORIOS
9D395A6BC9DBAD2DFE60C8C92D8DF397,MOVEISDECORACAO
7CA498260C343BAFC4596D101EC12490,PAPELARIA
6E9F9E5E78FF92B0C7EA485B416682B0,ELETRONICOS
DCFEEDF441C38E5E7E58FFCE194AF2BB,BELEZASAUDE
74ABE2BE0A975B4AF328F6E69F8A5EA1,CONSOLESGAMES
F0F5A9211C208C91441A70CB5241214E,ESPORTELAZER
141F72CAC97DF846FC51097F795BD94E,AUTOMOTIVO
C316D99C0A8D01FC59BDE7E88EDF27BD,RELOGIOSPRESENTES
980F472A1354C8366960F7C4528C470E,BELEZASAUDE
EEE9F2330FF9789BE1480D98F060A7AE,CONSOLESGAMES
B142019898949DBC5E1128BFAF66DFEF,BRINQUEDOS
EED6978726F666F29319519D56058469,PERFUMARIA
BDF4090AAD270B83A2CE5EAAC92032CC,AUTOMOTIVO
34BD280578CC88E0E8591BA38E2DD7D2,AUTOMOTIVO
6E7DF7F4622D4360261995DBD5E787D0,FERRAMENTASJARDIM
99D649A55B3BBFFA301ADBE2E0661D41,TELEFONIA
20ED63974A9207895B4E56993E5A9A3C,MOVEISDECORACAO
6C6DC08E83A72648B3202C2CD6F9252A,TELEFONIA
18344238D9024A2E2F3F549D5AB1FADC,FASHIONBOLSASEACESSORIOS
3D75BE4F65E922627A4F73DC2CF9898C,PAPELARIA
B9CDD87D963A750D114FF2B6971E9290,CAMAMESABANHO
A511BDAE1B7671858CDC3398CD601AB1,CAMAMESABANHO
1962B83BC322046D6E2C7EC06EEAAAE3,ESPORTELAZER
8B703DA31BAFFF192FA02873886B9074,ELETRODOMESTICOS
63094AC128B54DD72D511043411DF079,FASHIONBOLSASEACESSORIOS
5135301D684848B74276F22AFCC6781C,UTILIDADESDOMESTICAS
D4F91AC96799DC3D9221293E29892E30,BRINQUEDOS
9BDE06B382560A866EE357832761AAF0,BRINQUEDOS
2A699D35A87E92A01747297243BFC987,ESPORTELAZER
B5DB6F00BC0BD85E37440F992DC8DF81,BRINQUEDOS
1C6B0760060E08631997F228E1D07A78,CAMAMESABANHO
9DEFD1FFA1CECEC71BC4A269EE97938D,MOVEISDECORACAO
CC5447118C174DCC6456C84CCB29E6F7,PERFUMARIA
A8E9F87B1E5EB60206B63FF80C5ECADC,ELETRODOMESTICOS
65B96F012E6206481AEB67D31DD9B146,RELOGIOSPRESENTES
DE72EA95A1CD05B1A597D294A425BE57,AUTOMOTIVO
ECB4C7C604905689ED8075D75C012ACC,MOVEISESCRITORIO
166AFE76948E93ED13181B01FEBFEB25,CAMAMESABANHO
22B01577238399E86ECD3A882617F88D,CONSTRUCAOFERRAMENTASCONSTRUCAO
A9AD8B0011994D657F5398D864999F61,CAMAMESABANHO
E1002B42A99DD5CC7558E0CA58729BCC,UTILIDADESDOMESTICAS
A179FE5E75138E812571DA4D038F0271,AUTOMOTIVO
601A360BD2A916ECEF0E88DE72A6531A,COOLSTUFF
5C9E8CDE14498F5D4DBE4D7C70C0D5F1,INFORMATICAACESSORIOS
354B4462C54CD203759F94DE3B02B4AA,CAMAMESABANHO
02FCAAABA3A4B4882987A3639D968572,CAMAMESABANHO
299F75185C7F6F9B711B15A5DDB77E56,UTILIDADESDOMESTICAS
C57C6B0B6D9868BC2164F6182B52D9CA,BELEZASAUDE
E251A68000F75257CF9EF16BCEA51976,PAPELARIA
AF56E0203193F066ED64CBBBBF95AE6A,ESPORTELAZER
CC59CF334461196527F790E5C9191ECE,PETSHOP
E942040A23D73EB3598F59FCCABA7DF8,PAPELARIA
30AD9D2C8A8E788A606A6C23E07260A9,INFORMATICAACESSORIOS
BFC59C5D8A26D129F82FBC5207FCD676,COOLSTUFF
E67FE5B459220CF7C28682F53734E665,ESPORTELAZER
8E2E504E3BE9CC0ED518DAA0E271ACF5,BEBES
3E6185F70DF5A257FEE1631488BA93D5,UTILIDADESDOMESTICAS
DEF8B2856A5C8FEA8715AA849A198CD4,BRINQUEDOS
506B4917FF408EC49F23598BFD3A586C,ESPORTELAZER
BD9D35F2BCE5B870F79E5D7112A01953,BELEZASAUDE
3EB3D01A76A4CBAFF641DE8A47E4EBEC,ESPORTELAZER
CF1D8E226162A1D0AD61F29B7ED72D82,MARKETPLACE
8C0B38FCEE9EF771B9DA3D7DC849989C,TELEFONIA
B252C77AC54EA46B4B2B884B8FBA074D,CLIMATIZACAO
FE1D68F123061329A6D3505C2B905566,MOVEISDECORACAO
CF40E5E0674C8F74DA58B2620DE88CCC,RELOGIOSPRESENTES
DBDA643F8DA1758793EF0DAB19C18688,MOVEISDECORACAO
F4B952DD7AB601C02BB1BD06395F45F6,RELOGIOSPRESENTES
3E5B75C297BA6534B5188202C4A6A58B,CAMAMESABANHO
71FDDF41CC1719C5550EBC5D0AB86357,CONSTRUCAOFERRAMENTASJARDIM
D43F4E32CBDC4FC0A825ED4020475C82,ESPORTELAZER
06CD420A1B028388E0BF1F78DAF20411,FERRAMENTASJARDIM
7FB3F37949847DCE3F2A1B81D4445F55,FASHIONCALCADOS
4E5696C21B0C174738E7929B147B7126,MOVEISSALA
9375D96FF0AD81493FF5231497E170F1,DVDSBLURAY
1AF8902C3A99C03308CE1A8D05DC7D52,INSTRUMENTOSMUSICAIS
687D4A56A1F4AC70DD11DB114D47076C,TELEFONIA
49B59DEC916CD9070CF9FB07DEE32976,CLIMATIZACAO
A3EBD09E2BE48BEBFD0D16EF3C83A176,AUTOMOTIVO
9C16099894E4002D54E17033E06BDBC8,AUTOMOTIVO
63D91238D97CBB132FB0EBF97974C6D6,PERFUMARIA
43FBB9403319DE5E660094DDBE8CC0A4,INFORMATICAACESSORIOS
95F3DB773F64F68C9B7E7C3EE4ECD15E,BELEZASAUDE
A8A491B1916FC6801CBEBD09E7C02567,TELEFONIA
6FB9118651534879ECB3654B56A48A4C,BEBES
B0694770DBBFEBE2D48CD288CFCE2F85,ARTES
1B981D76F4EC023C49B13412F503F1C2,BEBES
EBA7488E1C67729F045AB43FAC426F2E,PERFUMARIA
C76A2C67B75F1BF675D2C86157537910,PETSHOP
D97E1FD728F059A776579E16C9E69E85,BELEZASAUDE
AE9B8E8D0DCD7CA369276380EE8CE659,TELEFONIA
CBA3E8CA3DBFDFFD6F83420526590416,ESPORTELAZER
978859C6048DED0FA8BF3B9EA8236387,UTILIDADESDOMESTICAS
1A3577790B3F28EB137B105C4D62CA17,ELETRONICOS
23C6236434E58C6519C19E56C2DADE45,ESPORTELAZER
90DC5A5CD0134C086ADF8AF643660A19,ESPORTELAZER
F26D0CAAA778C717F696CE339DD7C927,MOVEISDECORACAO
0D77DE0F4137BA0F89D3D25191CE4788,AUTOMOTIVO
37C0CFB5F2381B6130C1DDAA5DF146AE,BRINQUEDOS
43506D2B6B5E0535079F88C7DC51C4DE,ARTESEARTESANATO
0CAC4325D7AA33ADA7FF2BA4D84F8874,BRINQUEDOS
8F0877B2FD784F6948E606BE7F04744C,UTILIDADESDOMESTICAS
342EA5301FB0561CAA90FB8E64767DEB,ELETRONICOS
9E29DD5D33B2745D4B80EE88DA614632,PAPELARIA
6050E522F532BDF1C69623A0312A39DB,ESPORTELAZER
379E1DD5EE78E22877EE8A895CDB8244,BEBES
EFDF96511632C6F9747717C41611F09D,ESPORTELAZER
339A989BACC8557091E137FD3EE46831,MOVEISESCRITORIO
A7906A8A69ACF5B0CB256882E741896A,ESPORTELAZER
8DA77162E41D47464F9806727417CF6E,CAMAMESABANHO
FA05A3CC2D44ECC49E3E6C5A80958845,RELOGIOSPRESENTES
112C98970AFB0E6DD81C05DDD447416D,ELETRODOMESTICOS
AF79DE12E005E141B22AB97C807E76D3,FASHIONBOLSASEACESSORIOS
0105B5323D24FC655F73052694DBBB3A,PCGAMER
819386CF1EEA26AE023A2895CD2F73D1,CONSTRUCAOFERRAMENTASCONSTRUCAO
A73636DE818AE69B7E3E92B9A3380C53,ESPORTELAZER
7F2097ECE1964900E1F72465C57DCC67,CAMAMESABANHO
36B5BBAD82F37FF2276398395227AF7D,MARKETPLACE
47B61A5F9093614ABF8416431FA2817C,MALASACESSORIOS
DC4C70AE91CCD3EE8E376C073B377F64,ESPORTELAZER
917F0D682AB52B9DC53D1F5E785946C2,PAPELARIA
2F5F6D54FB012DB68068BA104791C61E,BRINQUEDOS
6859A88437BF429E4E50768CA79A2E9C,BEBIDAS
E5433D154F98BCB2C139B9679FCE0814,PERFUMARIA
7DCDCF1D40DD5422C3F16685AC1F0DBC,MALASACESSORIOS
15151E8A937F6A4D1A4F0C03C765C6F2,FERRAMENTASJARDIM
C4E8D6B4C4915E1E596379C68C4391DD,MOVEISESCRITORIO
09BF405AF365A33DB9915E95A433333A,UTILIDADESDOMESTICAS
D5D74B90B07CC3536B8EADE784014438,BRINQUEDOS
DB297075296BD5CFD0AEBE008781A46B,ESPORTELAZER
9328C3A5C42AE7B32D53E419F9B93D66,MOVEISDECORACAO
0E1CD2215A878AD18B2C0B482330A9AA,BELEZASAUDE
8F7AE8D7845CDABAFB4B6F20D8BC5A43,ESPORTELAZER
38AD86E536A0E27C5A4D2DC30964259D,TELEFONIA
BA8A143B592C2AF31AA106F79E521424,INFORMATICAACESSORIOS
D1F1C64B5AD001769BB3A6F20994CDD1,MOVEISDECORACAO
022B0EF3922883F810BDFF4D58E93115,AUTOMOTIVO
97B5158053E671771FE7C85EC69EE043,MOVEISDECORACAO
DFAC7527B7D46B412AC29DCABAD2F619,BELEZASAUDE
653DB51F38DF09A30A8F25E7933050FC,MOVEISSALA
2E77BA2C0BBBFB6E03E988077395308E,UTILIDADESDOMESTICAS
811809CBFD4D37F3FA4B2849BC288167,CAMAMESABANHO
DB91D5A3B20EC0804D7608AB608BEA95,UTILIDADESDOMESTICAS
5727B4E9463BFA0B43BF97397C4B7C44,MOVEISDECORACAO
88DE5A4C9A8190DF7F9B4A5B4F3F68CD,PETSHOP
A9DAD2EA6B0CB39733FEBAE5B7EC1DDA,UTILIDADESDOMESTICAS
729834518009D0ECF002340E2B9E34DF,COOLSTUFF
01CF7C4CFFFF8DB0A1CBE612BD2D50A4,MOVEISDECORACAO
C15D29DD019B316A74A82F67C69E2865,COOLSTUFF
7567D226FF0BE3EDCFCA0124DA0CA3F5,PAPELARIA
28AC89C113AC960AD954042DE30DD52F,ESPORTELAZER
F9BE8E0E5ACD947D8F49DBC390B9AB20,CAMAMESABANHO
C172A2563D937D6F3582C7DCE3AC150C,LIVROSINTERESSEGERAL
62633EC6C321F244F230AE94E9864D6A,TELEFONIA
1F33F54AA8E680E3D3B654539ABFDCCA,RELOGIOSPRESENTES
72DE34CC9F1E580F4C11D830BE654271,ESPORTELAZER
5140431C54F26F3706D901FEF4B1A528,PAPELARIA
82D5798B1FFCB66543A2F0D6198A3A07,ESPORTELAZER
CC158C284564106F4B668AE02389E2C3,TELEFONIA
F3378729B1A09FA8F2C42E2457D6B1DA,PAPELARIA
79706E79825F7409EF032653A271FBA2,MOVEISESCRITORIO
53C61580D8E5C4941A358EE0335C1D5C,CONSTRUCAOFERRAMENTASJARDIM
C25202CC84E17EA4188BDD80A6B069E9,AUTOMOTIVO
3F1A741CF5591384428C1CBB0EF07EC0,BELEZASAUDE
75BC68276ACDDF2F0940F421A54338EE,PERFUMARIA
96F8ECB5E5705B3B726D7E3022622575,MOVEISDECORACAO
FB7A74777A6AFA91445275B19024A722,INFORMATICAACESSORIOS
A4BDCBC90BFEF55BE462F3355D1A7D2F,TELEFONIA
E27C4DD075A521097A085BCED0631CE7,MOVEISSALA
16B691E994CB81B2E7E31C93BA603136,CAMAMESABANHO
38B5079A807BB9F22DDFA46F929ACCEE,PERFUMARIA
75D66A361EB55154321B0E04F698784A,INFORMATICAACESSORIOS
48E82F62F499350869AC7529EFD9FCBD,MOVEISDECORACAO
A56FBFF66C12C1EF311CAC69E7F2D5FB,MOVEISDECORACAO
6054D161235B97A4AACCEA2A086D30B8,CONSTRUCAOFERRAMENTASSEGURANCA
DB56F6D2B04C89EAE4DABA188842FD7B,MALASACESSORIOS
328E385961FD439024DABD6512DC1039,AUTOMOTIVO
4E9583016CEB715AC76FB39D1B288FF7,PERFUMARIA
2715967684D6991F7501693BFE08C08B,BRINQUEDOS
E26445EDC4D665A7950A4B60461FC58D,LIVROSINTERESSEGERAL
42C99DE3DC62C3687C4C7DA629DA3C50,CASACONFORTO
09DF4169C3678074CA16AB1941CFD1DC,CAMAMESABANHO
34502B3A0C6AF7C9B8BCE8A8AF0AA048,CAMAMESABANHO
555796DFC4799923DC94BE876085279C,INFORMATICAACESSORIOS
52E9413ED0D3E64B796AAC2BC2291D50,ESPORTELAZER
1C57458E824CA3D974EC1831A1A55E72,PETSHOP
1A70473ADB9873F9068E80F2FCB78824,PETSHOP
A7566C5565BF286A5C8FB48387D97BB8,PERFUMARIA
4FACA3EC2B35828A327CECD7FD0BC9B6,MOVEISDECORACAO
D325B4B600E06BD11A1F8AFDFDF3679C,BELEZASAUDE
042535091AC9E946489C2155A0392C47,UTILIDADESDOMESTICAS
E3FA14BF3866F013D03FA0B76A9842EE,MOVEISDECORACAO
516C257EDA161040C8D23CF8AF9A6EDB,ESPORTELAZER
F1021C9679D1E911AB6C137909F13D5E,UTILIDADESDOMESTICAS
01AACE6E8152ECAF9EB47678521069C6,INFORMATICAACESSORIOS
AB464D315185546C908A888506FC22C1,UTILIDADESDOMESTICAS
DAB1DA142D5A95B9200CEF4675A3F9FA,ESPORTELAZER
BCE3AA01B13B6E00307669191F690955,CASACONSTRUCAO
C04E948C6900CE99AC47D89B3B6D70CD,COOLSTUFF
2B733CF37FF9AF2258751A5A508D3E69,PETSHOP
4F6F29245FEDE78DBD0027274C7BD9A8,BELEZASAUDE
187359F629249D5333CE31F87136A802,UTILIDADESDOMESTICAS
F5C0451A8329BDF130172A733EB5D60E,COOLSTUFF
4241EA8D0EC9CD6574D86FD72D1DC2AF,INSTRUMENTOSMUSICAIS
D22A5221A26FF421AD353360421F799A,MOVEISDECORACAO
79B34BFD104BA0110090A32B86572944,PAPELARIA
FEE4F51FEA27D262DD116B53DDF31CE6,UTILIDADESDOMESTICAS
E6974726480273852DE4EF5D57003DB2,BRINQUEDOS
CD9D71C495BC54DBB324571016B7F37C,MOVEISESCRITORIO
0A8BC1A07183ECEACF95AE5CB4CBD076,PETSHOP
BD67E67DCFCC53E712A29C215EC26DE5,ESPORTELAZER
CFB0017C91A7CDEFE2EA322D504F8FA0,RELOGIOSPRESENTES
EEB140D5F26A24F9920969845DEB6B4B,UTILIDADESDOMESTICAS
188C9CB0AFF9E485E3F84752731C633A,CAMAMESABANHO
89A533915D1F4F365C123A333E7B0D53,BELEZASAUDE
500909059AD72B36B2554150CC327EDB,CAMAMESABANHO
10B930E4C15B5F8E6B7C8C7E17AC776B,CONSOLESGAMES
D19C17E2D1254322FCD22DDC11C15FAE,AUTOMOTIVO
C77ABC8A8F4B7B1AA8A9BCDB48FDCF3A,COOLSTUFF
B3468C11E7518DE68A4139B850801405,INFORMATICAACESSORIOS
FC9F8CE7C9BE6295161B8C8FCCB26B6B,BEBES
45BB83550FF78AA259858FF41921129A,ELETROPORTATEIS
0A859D8DC68F6A746B4709217110C439,ESPORTELAZER
0F63BDD7E201644735E2C9D8FCA69554,AUTOMOTIVO
5D1D8EC5B31C5C359F10C4B23B819170,MOVEISDECORACAO
23930A256CB06E683CBCEB246221290A,TELEFONIA
ADD055C0F961A8667228B93F97D43B0F,MOVEISESCRITORIO
3C61C8A6D10B84BA973228169282B294,CAMAMESABANHO
44A36AC829DFA2DACE1D880985B71344,BELEZASAUDE
AE1FE986145CC9E80F0D7753D669989F,PAPELARIA
2E8EB076261EB842A7E1BDF64E1FACDA,FASHIONCALCADOS
D0BC3FA9914A70CB48CDF42E0B18DE74,ESPORTELAZER
1D9311C8AB3FEDAB5EB4DF1277B84BFE,CONSTRUCAOFERRAMENTASCONSTRUCAO
154E7E31EBFA092203795C972E5804A6,BELEZASAUDE
1BDFCB8320195A0FBAB354AE99D95D91,UTILIDADESDOMESTICAS
8D3995DAF4103CF13FF5400BF66C1587,BEBES
4D339D073C4590D9A44B8FB0E43A61AC,INFORMATICAACESSORIOS
7AE142D3FF07B80EEB7BC16B9BC5C5CF,ARTIGOSDENATAL
89335F18510CD04DC1BB8CF69F3CF14D,BEBES
726838A1B5BDF32E2FC8010F0807BD46,MARKETPLACE
65906875895D4C8BA11779D8BD5B1270,AUTOMOTIVO
B11F3F1A834F8DF4CA743DB95563670B,CAMAMESABANHO
AA0C047AA75F7C8E437ACD62601055FE,ALIMENTOS
B5034CECD2D602FCC8175E8FE0988A3D,AUTOMOTIVO
D6061FFAF719F75DD074A637C535B644,CASACONFORTO
2535DB191954746776AA1F51DC1A9651,BELEZASAUDE
B1E189F4B3DC3352BA24DB1688E06D4B,CAMAMESABANHO
E6A09ABFE91B8E27C7FE22AAC84DC333,INFORMATICAACESSORIOS
436C8D57FF8D4AA254318E9BD9B48C83,COOLSTUFF
FB1E2262CC73F7AB23C5DC5CF8D78693,MALASACESSORIOS
EF6FB97DA4E206DD38306BA55B9D5CBE,COOLSTUFF
715A15449266FEDE35B4A667372A2B11,CAMAMESABANHO
52A0CC66507FA8AE445CC135C69E6D96,BELEZASAUDE
E0C53C03A642DDCA93689255BD4AF194,ARTIGOSDENATAL
A2A7EFC985315E86D4F0F705701B342B,INFORMATICAACESSORIOS
425B2BA2DAB3986C4FA13CA01547AFF0,AUTOMOTIVO
8E26E1C242D575871D8074986B625BFA,CAMAMESABANHO
EDF41B78574CA881EEE5140FFFF55DBA,ESPORTELAZER
6F67FBF87E4B17A1AA8ABFE2A0FFC7E4,RELOGIOSPRESENTES
98D3D093647C91F5BD575773F6EAB9E1,PERFUMARIA
B22934D8DEDD07B3033BE2BF6DA70BCB,BRINQUEDOS
1169EC485506AA10F38D941275DFCE4B,UTILIDADESDOMESTICAS
F1D4CE8C6DD66C47BBAA8C6781C2A923,BEBES
FB3230A295C320CA2A32FC1047E8715F,AUTOMOTIVO
FA92CDB881A2EAB7E1F10D0BA6F42FC5,RELOGIOSPRESENTES
14D2C4A849AFDDE0E39FFAD27A1DFC56,ELETRODOMESTICOS
64051126507BDB875C1BAF5B3B5A9A98,INFORMATICAACESSORIOS
90D44D8F3025C0BCF8EF83DE3FE8011E,FERRAMENTASJARDIM
1C059CB9CDA165AB22821D43860CA347,MOVEISDECORACAO
93914EF5901D870AFB5C7C9AC77A50A9,MOVEISDECORACAO
CDFBF89AB41DE77F2BC60C0194C00D37,TELEFONIA
89E8AE28657101D78AE7BE99D7230390,CAMAMESABANHO
EC72148301904394AD2C3F6204781102,CAMAMESABANHO
719D571299707561C34BA04AB867B32A,BELEZASAUDE
45E967683E7292B195609137FADAF2FE,AUTOMOTIVO
5524BBD7C991692980702322AA085419,INFORMATICAACESSORIOS
79D7DA51BCD8D7722A6DB7B3C285E218,ALIMENTOSBEBIDAS
