seller_id,seller_city,seller_state
6E386F64C84E482F0B9ABF960797EE1B,SAO PAULO,SP
83C465A786B06574376909B35EF6752A,SAO CARLOS,SP
D93B8458C6FE139D85CFA5EADBF55BD2,SAO PAULO,SP
71592660BBCB6A4664E97B6F8B68BABC,SAO JOSE DO RIO PRETO,SP
6A53B90C3AD9E0B56D9FE5C69165FFF5,CURITIBA,PR
38F276CA6E7CC95A6D1BB55AC9E5550F,MARILIA,SP
EAE9AF4811C294C56795D70E715B7337,SAO PAULO,SP
039B29FF3B3473435D0CD59040575DE9,RIBEIRAO PIRES,SP
AC51CAC5E20D69FF485A54746488EF48,RIBEIRAO PRETO,SP
4221A7DF464F1FE2955934E30FF3A5A1,BAHIA,BA
48E954B2DA4F6A750C844173B347ED40,PORTO ALEGRE,RS
FC4751CFE3B279C419615B9B00C1ABB4,LONDRINA,PR
E1A210D482714CE337763A19AEF94BA4,CASCAVEL,PR
085F6F7E049C996695FB2074FE38D45E,TAUBATE,SP
34675B28B826FACFDE119785BF287DC1,CASCAVAEL,PR
7D7866A99A8656A42C7FF6352A433410,SAO PAULO,SP
5A93F3AB0EF4C84ED5E1B5DBF23978BC,MONTEIRO LOBATO,SP
64CC804291F90C81F02BFC2BB58FF55A,CURITIBA,PR
5F57DB27027655E6C6A391601DAA0258,VIANA,ES
E1B12447A7563944843191754AEB5562,GUARULHOS,SP
2F3D8B4C9E2EE165075331FEA3F3095A,SAO JOSE,SC
1FE5540D7C1C37A595FEFBACD5570D9E,PARAIBA DO SUL,RJ
D3F39F05462B79A4562D35893A28F159,MOCOCA,SP
528CE32F560EDD11ADD4169F6A5B65BE,SAO ROQUE,SP
B86A47B3366E3B5424A7B225781F4908,PASSOS,MG
0176F73CC1195F367F7B32DB1E5B3AA8,IBITINGA,SP
01CF7E3D21494C41FB86034F2E714FA1,FRANCISCO BELTRAO,PR
CEAEC5548EEFC6E23E6607C5435102E7,SAO PAULO,SP
C8771B1A10BB99BB34D3C459C5CFFB53,TOCANTINS,SP
2D42EBCDA99FD55F6F4BC2F1CA035D50,URUACU,GO
E9BC59E7B60FC3063EB2290DEDA4CCED,MARINGA,PR
13D95F0F6F73943D4CEFFAD0FC2CD32C,GOIANIA,GO
6F229CC508FC6915ED5C499EFD93BAA4,RIO DE JANEIRO,RJ
83F2B4881141CE3FCD4E985125D3279E,RIBEIRAO PRETO,SP
C8C1BEA22194A4EEFA2DC9A9FA89F536,PORTO BELO,SC
B0B346D3A89F5EB4C2968AF3F083CD43,CAMPINAS,SP
A0415D9B25EDE3C4B1E477E9916FFC03,NOVA IGUACU,RJ
3DFD3DC96F7F8598ECA74E9AC8A2FA31,SAO PAULO,SP
E5545D4D4473876EA78C5BCEBCA365C3,MARILIA,SP
FA1A9DEC3A9940C072684A46728BF1FC,ICARA,SC
6DDC28B61BE28373B4503A1F61CF98A9,SAO PAULO,SP
C5EBE6598748B0AEAA61CFB820478B92,LAJEADO,RS
5670F4DB5B62C43D542E1B2D56B0CF7C,SAO PAULO,SP
E1C76F339EBD5460999F25A2AA8C92C5,SAO PAULO,SP
CB8BCCE248BB1FB274BA762D8B971456,SANTA RITA DO SAPUCAI,MG
6524B847B982CD56BB5D4B02B776EE42,CAMPINAS,SP
610F72E407CDD7CAAA2F8167B0163FD8,SAO PAULO,SP
B6D44737C043328708F6749C2DBE50BD,SANTO ANDRE,SP
972D0F9CF61B499A4812CF0BFA3AD3C4,BRUSQUE,SC
8C91BFEA4263B8FBA54081460693E2A1,HORIZONTINA,RS
38AF8ACFD46AC4A7BF754E8CA6736664,SAO PAULO,SP
D90FE2229FEE1A5DA999CCD0C06C1667,SAO PAULO,SP
75FDD0A732287F9497B179F6BD445D32,MAUA,SP
5B2E94F2C22B39CCC24D34AD0F669672,SAO PAULO,SP
9AC75591B69C3402684B6CE0310F22EE,SAO PAULO,SP
E5BD51692380FD8CABB19B756B95E714,SANTO ANDRE,SP
CFB1A033743668A192316F3C6D1D2671,VOTORANTIM,SP
ADCF50477D6A1F5D91BB9D54C4903CB5,CLAUDIO,MG
8476243F92442881DDD5B578975CF115,CAMPO BOM,RS
F2336E113377DD21C744D9C4FC8293A9,SAO PAULO,SP
F25E239052084705E17A982BC600AB2A,SAO PAULO,SP
714B9A1332840F257B49F476BEA4E341,MONTE ALTO,SP
89D9A386B0B6E5FC8403071B03F7206A,SAO PAULO,SP
BD15EE794D5E640D9DD71B665B2AB15B,RIBEIRAO PRETO,SP
F326006815956455B2859ABD58FE7E39,FERNANDOPOLIS,SP
BAC692D6C0ED08467878018E6CC9C26C,BLUMENAU,SC
6A51FC556DAB5F766CED6FBC860BC613,MARILIA,SP
A90A5DA8B09E44264A177C0374A5AC87,PONTA GROSSA,PR
EA6B12BF9FFE2BAC34602EC631D97A47,GUARULHOS,SP
DC64D75CC406BB0697BE983831430E60,BELO HORIZONTE,MG
FA7AD8AE9BCB2C4493FDF38E96B1D74F,PEDREIRA,SP
D1EF48B38BACA7E831711C4A0AEB398F,APUCARANA,PR
67E43D802FDE8CFD3F9580124F8167D1,GUARULHOS,SP
F18112DA765E0971CA5D510DEC322BDD,BRUSQUE,SC
259F7B5E6E482C230E5BFAA670B6BB8F,POA,SP
DD7DDC04E1B6C2C614352B383EFE2D36,SAO PAULO,SP
F457C46070D02CADD8A68551231220DD,MARINGA,PR
5962468F885EA01A1B6A97A218797B0A,CURITIBA,PR
1F50F920176FA81DAB994F9023523100,SAO JOSE DO RIO PRETO,SP
2B1A40C1DAABC6CA280C4B815C101841,DIVINOPOLIS,MG
26B482DCCFA29BD2E40703BA45523702,SANTA BARBARA D OESTE,SP
F356C348FBC8DF6A882823E21F5CE8B7,CANOAS,RS
2BA91C7AD80FF88B23B7DB823B43C233,ITU,SP
3D0CD21D41671C46F82CD11176BF7277,JOINVILLE,SC
D93919C944BE9CFF128F6C9CB899EACB,MOMBUCA,SP
F7BA60F8C3F99E7EE4042FDEF03B70C4,SAO BERNARDO DO CAMPO,SP
0EE4FB99AC55FFBBC98795AA01B7F8FA,SANTANA DE PARNAIBA,SP
C5F7E746B7E6D07DEF6C0DAE9903279B,CURITIBA,PR
2D20F1CD18725C91147DA0791D498022,LONDRINA,PR
002100F778CEB8431B7A1020FF7AB48F,FRANCA,SP
70F84699BE677EC988D1FA824AEF7D90,SETE LAGOAS,MG
5BC24D989E71E93C33E50A7782431B0E,CAMPO DO MEIO,MG
36F98AD67CC981F50CE8AED093D5783C,TOLEDO,PR
70EE69419916DC13E3AED619061F996C,MOGI DAS CRUZES,SP
6EB94E1466490D327A09ABF8F3552A50,JUNDIAI,SP
8FF1A9DF749E454105C55CDA13E79143,MARILIA,SP
C4FABEEA6E569D42D02993BB1F4F1CBC,FORTALEZA,CE
5236605F4D4B0B3E4DF85B850393FCA0,SAO PAULO,SP
45C20D94D9171B0BCFAB3C955E47D67B,CORDEIROPOLIS,SP
5BC237DF65098FE211BB4818F4D26D78,UBERLANDIA,MG
6A38087BC8AD4F89FF453561005F6DEA,ANAPOLIS,GO
4E5725BA188DB8252977A4F0227BD462,RIBEIRAO PRETO,SP
E4F121BF6EF8B9A1D4D3E65DD0473FAB,SAO JOSE DO RIO PRETO,SP
EEBB3372362AA9A46975164BED19A7E7,SAO PAULO,SP
2EC6E37D992A95EADDB3369DCBCC76D9,PORTO ALEGRE,RS
F84A00E60C73A49E7E851C9BDCA3A5BB,RIO DE JANEIRO,RJ
E5A38146DF062EDAF55C38AFA99E42DC,SAO PAULO,SP
80CFD480BE3EB6D6267139F5CB793555,SAO PAULO,SP
62C50C1AF4DFDC4149D25C5222043D39,SAO PAULO,SP
4DE6E4BA574AA9DFDC824BC44DC47FDD,COLOMBO,PR
6548C2550B6E2D8F18053216E1C7B6F3,DIADEMA,SP
F45122A9AB94EB4F3F8953578BC0C560,PIRACICABA,SP
7901646FDD36A55F564FFAF2DBCCAAF7,RIO DE JANEIRO,RJ
6481E96574816EAD57975DA2C0F6D80D,SOROCABA,SP
E8DBA4D70F7F2B20E775D09CAE01142D,SANTA BARBARA D OESTE,SP
13E85AAC53340018B40C2AF68001B7E0,PEDREIRA,SP
B6DC74ED30F124F95227BED4E43A3BED,ARAPONGAS,PR
48436DADE18AC8B2BCE089EC2A041202,VOLTA REDONDA,SP
F5F2AB9BDB6B30C14C61BE68C5ED37DA,PORTO FERREIRA,SP
8ED8EA9A57C862F2C18C2FE41F601D56,BLUMENAU,SC
C76D418370990614E89E956C7A7567D9,TABOAO DA SERRA,SP
CEB7B4FB9401CD378DE7886317AD1B47,04482255,RJ
EA846A0E7AD98A741783E886D89DFA44,ARACATUBA,SP
2C54051840F19ECA309A5423CF22DF36,CURITIBA,PR
EE27A8F15B1DDED4D213A468BA4EB391,GOIANIA,GO
69B5EAA096C3F9D1E5C398C597F567D6,BIRIGUI,SP
5B92BFA4120DAA27C574DAA2E386C693,SOROCABA,SP
1554A68530182680AD5C8B042C3AB563,MONTE SIAO,MG
FC38B5DCEEE1A730FAD8853453437FBD,CAMPINAS,SP
152EE17E4C8AAF53DAC99F3462E4999B,GARUVA,SC
FAC35D150712AFB921EC59AC5F39BB11,BONFINOPOLIS DE MINAS,MG
04AA0A1C5CE6B222003403A3E11C3CC0,COSMOPOLIS,SP
EDE0C03645598CDFC63CA8237ACBE73D,RIBEIRAO PRETO,SP
1E47DEFEEADECA0E9A18FA5A9311E735,CATANDUVA,SP
A7B7354CC588F7566A848BCBB1CE3D96,SAO PAULO,SP
EF0ACE09169AC090589D85746E3E036F,SAO GONCALO,RJ
A7DC4098E4DA6E41B426269D12AE7E91,SAO PAULO,SP
918717417D88A9F9AE9735567E6C7682,SAO PAULO,SP
26F6B7AB07BE3E9E69CE82A6552EFC19,RIO DE JANEIRO,RJ
CAD9969167C09B48AE6F1D123F7FA68D,POCOS DE CALDAS,MG
7C4ADCC13272C0E26FA23AAC642ADB7B,SAO GONCALO,RJ
F19516B9FF26BFEB091B30108DB4DDBD,ARTUR NOGUEIRA,SP
ED8CB7B190CEB6067227478E48CF8DDE,SANTOS,SP
97E50A621F8E801F4BAF69E08687C192,SAO PAULO,SP
562F8CFC51F265411F487D07E9C40E7F,BELO HORIZONTE,MG
A21C11EC5C3F03E7CC9F9203BFF9E1C6,SANTANA DE PARNAIBA,SP
97E4A63591CA439A2B8B7EFD20E6E19E,RIO DE JANEIRO,RJ
07017DF32DC5F2F1D2801E579548D620,JOAO PESSOA,PB
52092DDBD3A58C450A4459BF051B2287,DOIS CORREGOS,SP
1A8E2D9C38B84A9702AC7922924B0573,ARAQUARI,SC
F1198C871E0171278B63F40D112CAEEC,SAO PAULO,SP
87142160B41353C4E5FCA2360CAF6F92,PORTO ALEGRE,RS
A0E19590A0923CDD0614EA9427713CED,SAO JOSE DOS PINHAIS,PR
289CDB325FB7E7F891C38608BF9E0962,BELO HORIZONTE,SP
11305281B50FFF20AE8BB473F8E11876,UBA,MG
723A46B89FD5C3ED78CCDF039E33AC63,NOVO HAMBURGO RIO GRANDE DO SUL BRASIL,RS
D9B00A97818674C7F8D8B1EF0E689679,PONTA GROSSA,PR
9D681C7E12DB302CB261E721040DDE65,CURITIBA,PR
C7BB64409AA480BB7D0335FAAAF3D242,JOINVILLE,SC
BB7AD8A45C027BE8AB075B8E465F8CA0,FLORANOPOLIS,SC
8A207B6080964F3C1FC9D35BD6096BA4,JACI,SP
FA1C13F2614D7B5C4749CBC52FECDA94,SUMARE,SP
BF100ECB7997DF312B285358FB32F92C,SAO JOSE DOS PINHAIS,PR
3504C0CB71D7FA48D967E0E4C94D59D9,MAUA,SP
164A5A8794E6D42E14F55E447B12A3BC,GUAIRA,PR
DE09D00CFC265B8804C7DF34075A68FA,SAO PAULO,SP
638CBA8BE1FB599BBB76FD6948351EB3,SAO JOSE DOS CAMPOS,SP
2F73E04D12CDF0C945DED66BB3FCF6C7,CACHOEIRO DE ITAPEMIRIM,ES
FBC14C0CF93505EF89F64665FFA4A7B5,SERRANA,SP
C3EE2331A724E6FC02C4B698B57A73F3,SAO PAULO,SP
E9874AE10B2D60D43917B6BBFA13A599,ROLANDIA,PR
DF47DA4AE86FA4DB890D05AAF24E21D8,SAO PAULO,SP
DDD51AE8CDA92F3995A51FC0F0F3EEC7,RIO DE JANEIRO,RJ
E644CBADF7EEB30D0D29F335CE7D52EC,SAO PAULO,SP
2BDB95A56A36EBBC6640337AC5EAC174,SAO PAULO,SP
34D1CA11B242C0FEE2C834AE8D788566,CONGONHAS,MG
324583D68897F5DDBAF38F6248322176,SAO JOSE DO RIO PRETO,SP
96493FAB2FBB13A14D0C0E8772EEF5C3,SAO PAULO,SP
D4FFEB15B67E81FF9AF2B4252D99FB7E,ATIBAIA,SP
B5D034AC251546E25AFE9067F05C1539,ITAPECERICA DA SERRA,SP
8A1FF5C35F6595A73FEF4C7B96E4908A,SAO JOSE DOS PINHAIS,PR
A150C540F572D0FB53992264BC5C10B5,SOROCABA,SP
7C1FEA10B5B006671D608B1D7C446EC4,BOITUVA,SP
B6E1504972665F739DEC4FACB9943775,PIRACICABA,SP
F76A3B1349B6DF1EE875D1F3FA4340F0,SAO PAULO,SP
99EAACC9E6046DB1C82B163C5F84869F,FRANCA,SP
8603F0038FE0E52FEDD3382D266723DE,GAROPABA,SC
D98EEC89AFA3380E14463DA2AABAEA72,PORTO ALEGRE,RS
AB75B89CC49C9AB3160D0C91565A442A,TUPA,SP
08084D990EB3F53AF056CCBC1730C8A7,SAO PAULO,SP
D85EFBC8EFF2B7ADF524E2820569ADC8,SAO PAULO,SP
23613D49C3AC2BD302259E55C06C050C,PORTO FERREIRA,SP
87D3C3AEB3EAD335511B3CE315EB341E,SAO PAULO,SP
93B9A99027BD8BD6AF682AFF18DD19BF,MAIRIPORA,SP
0BF0150D5B9D60D9CD2906003332F085,SAO PAULO,SP
7ECEF8194BABFEC876CA720714327841,CAMPINAS,SP
87B4428A334B8F676FD9A7F3BF544FB5,GUAIMBE,SP
30829DED4523AB9224B93BC49A62C95F,PARAI,RS
DCB7367A92F5FFB89F1E2152ED260285,OSVALDO CRUZ,SP
513A54369B6A8A6602FCB0E129C6D78D,SAO BERNARDO DO CAMPO,SP
5075AAA8404020AE6AA8BF4792099B41,POCOS DE CALDAS,MG
D354C38A7182125A748CB10474FE963B,APERIBE,RJ
4BE9AE93C4FC0F41713D71A4194EE1B3,DIVINOPOLIS,MG
E0487761FACE83D64FCADA2408959A36,SAO PAULO,SP
9996AE921C50E8DFF411AC69C0B4BB8B,TUPA,SP
C3CFDC648177FDBBBB35635A37472C53,CURITIBA,PR
C8CC60FFD415254AF5D9B9F34F32C369,SOROCABA,SP
1CE3AE5A399804D1A87E706F8A813C3E,JAGUARUNA,SC
5F26C1408A65B42A7224CD463BDF3292,ARAPONGAS,PR
E59E575A175FADCADF8479E191770425,NOVA IGUACU,RJ
2138CCB85B11A4EC1E37AFBD1C8EDA1F,SAO PAULO,SP
83D458C0D6D4F94295D63F091460BD60,VILA VELHA,SP
EF30892870C278497523264BE1BE2241,ARARAQUARA,SP
D5B9A084373DA994A6E37F732169A853,SANTO ANDRE,SP
E9C2DC0DD4AC38448289BE644AC94F42,JOINVILLE,SC
FE87F472055FBCF1D7E691C00B1560DC,CAMPINAS,SP
5A32C398A06C345440BF2A683B017AD3,RIO DE JANEIRO,RJ
F46490624488D3FF7CE78613913A7711,GUARULHOS,SP
4D0041CDBE51B4617D95C70B19DECC74,JUIZ DE FORA,MG
DB46CA7BCE82B11F7E247539271FC390,RIO DE JANEIRO,RJ
AD420DD0C4F92F8AF951AC24B86D0CF5,FRONTEIRA,MG
E8B4225284FBB02D16F200513F1F395D,NOVO HORIZONTE,SP
F61C63D13F7CD800549D5ACDD390AE72,PILAR DO SUL,SP
054694FA03FE82CEC4B7551487331D74,ITAJOBI,SP
DC50AFAFDFA325EADC890C7FA42A8F4E,MARINGA,PR
376D67B61DCE0C990155286E7AE486A4,SAO PAULO,SP
7994B065A7FFB14E71C6312CF87B9DE2,CARIACICA ES,ES
A9415CF907DFA12F9ED18693244F5329,PRADOS,MG
B7D5B4B87AF9D42B601865D3F3810BFF,FLORIANOPOLIS,SC
7315BAEBC0572FF220D226283DC66728,SAO CARLOS,SP
4125D9385A25E82D2F72D3A0FD55BC3F,SANTOS,SP
C8B0E2B0A7095E5D8219575D5E7E1181,ITAQUAQUECETUBA,SP
38102B031C2A15E54623D711BFC753D3,MUCAMBO,CE
160E4F13FD3A64B1B86807BE88B5FFB0,COLOMBO,PR
8CCF3CF69651CC1D8A02C8BFAF3B8568,RIO CLARO,SP
391FC6631AEBCF3004804E51B40BCF1E,IBITINGA,SP
33CBBEC1E7E1044AAF11D152172C776F,BENTO GONCALVES,RS
DA03C298E3999E9D828591FC2179D109,SAO PAULO,SP
49383AF7AB774E4E8F3000F49C83DC4B,TAUBATE,SP
8A2D12A90E92F012CE5226FC6592B653,CURITIBA,PR
52956B80AE65FDA598F06F6B9943E7A9,MARINGA,PR
762ED976527CDDF02787EDBA70FFFA2A,LONDRINA,PR
7994081388D55B9CF976C050653DD359,SAO PAULO,SP
585175EC331EA177FA47199E39A6170A,MONTES CLAROS,MG
E59AA562B9F8076DD550FCDDF0E73491,CURITIBA,PR
E84AD2127668DF3AAFC6B73531A0BEB8,SAO PAULO,SP
1A6245ADD4353F18ED55138808906979,SAO BERNARDO DO CAMPO,SP
E9779976487B77C6D4AC45F75EC7AFE9,PRAIA GRANDE,SP
6B90F847357D8981EDD79A1EB1BF0ACB,GUARULHOS,SP
48328EC9A579151D9CC6A86D4A59336C,CANOAS,RS
73A63F72308AA20A46F4B1632018F196,CURITIBA,PR
F62D7BB4A613EC758A03342D46B580B2,VICOSA,MG
252E76235ACB79183CFCA6E34F13337D,CAMPINAS,SP
7C5B05CBDB5542049F38D90D7815B97D,SAO PAULO,SP
DB4350FD57AE30082DEC7ACBAACC17F9,SAO PAULO,SP
845E8036C3F7BF62099352F5ED910240,RIO DE JANEIRO,RJ
712EFD3B68F9686DC856B84ABD0F21AE,CURITIBA,PR
3364A91EC4D56C98E44174DE954B94F6,PORTO VELHO,RO
B00AF24704019BD2E1B335E70AD11F7C,SALVADOR,BA
4324DD16853115EFB0FD9D0D131BA6F4,SAO JOSE DO RIO PARDO,SP
0A198E95D32B1BE2DA9424C962A6EBFA,CONTAGEM,MG
D1A1B40EC554C593A1A99366746289DD,PATO BRANCO,PR
55A5B51F93F2B70EA513F5A047B0262A,SAO JOAO DEL REI,MG
6426D21ACA402A131FC0A5D0960A3C90,RIBEIRAO PRETO,SP
8A432F4E5B471F8DA497D7DC517666E2,PRESIDENTE PRUDENTE,SP
DA3FEDE3469BF49B7293CE3FC45B294D,MOGI DAS CRUZES,SP
C092292535A57DACD95A8765F5518F87,PARACAMBI,RJ
20A8B0DC55DA94FE74D112082427C84F,ITU,SP
BFD27A966D91CFAAFDB25D076585F0DA,SERRA NEGRA,SP
FADB07C842A2AEF5D5A676B85F220E71,SAO JOSE DO RIO PRETO,SP
6B15924333BD1A741595FE981EA04822,SAO CAETANO DO SUL,SP
1C83418358F249C9D6AFFA52D579DB0E,SAO PAULO,SP
04E38A233F726EF161074AB1C9B0399A,SAO PAULO,SP
1B4B28463457A256E9A784EBE2A8F630,PIRACICABA,SP
DB7ED69A53AA9FB1C01930BA54A88BBE,JAGUARIUNA,SP
F664F98BFDA2EAF266A23FF144E7A872,SAO PAULO,SP
7ADE73F1B9B4E965F9009A4C3A7E2C15,BAURU,SP
A369D693961CB93B61CA2CC518872A85,SAO JOSE DO RIO PRETO,SP
FB8904A8EA99F8831B64CE27DB2C1765,SAO CAETANO DO SUL,SP
2EF086A599B597572ACA4433B7ED6B3D,JARAGUA DO SUL,SC
134285D1F41DA5C13A756EE8142C8A4E,SAO PAULO,SP
9ED65337433ADFBEDEFD23DD76EAA494,SAO PAULO,SP
AEC99834AB5D38EAD22766ADA8497E87,COLOMBO,PR
B8578D2D823BD8E251F6FDD02B40902D,BLUMENAU,SC
D9D43FAF741CEAA8DA52FDBB81D9E0E3,JUIZ DE FORA,SP
964FF64DC05B13811C6D0F41E0AA5F6B,SAO PAULO,SP
96E5DC09087BAD639B4EE193104EC2E5,BOM JARDIM,RJ
24C1DE8D9551C0B4FBC53317D53EFDA8,SERRA REDONDA,PB
0336182E1B3E92F029D5354832045FDF,IBITINGA,SP
C03121937E54A93FCC1825C3098BBB6E,CURITIBA,PR
B87A7EA0C30FAD2DD6781B74A0064859,SAO PAULO,SP
84C945F15571830C1A91A33978E94009,SAO PAULO,SP
2D378DBB39815785238C0139C7647FB7,SAO FRANCISCO DO SUL,SC
0B0DDBC7B9D9584F442C7AC92B0FF6C9,GUARULHOS,SP
51209B446B2073894BDC0FACE6C73FFC,VILA VELHA,ES
5996CDDAB893A4652A15592FB58AB8DB,PRESIDENTE PRUDENTE,SP
AA8AF66C623D7D544DFE4BB85B5EBE3B,BETIM,MG
1690CADA046EB7E92C12F98B1F8A8167,SAO PAULO,SP
385799A1CDDBD26DFEB9157356A42282,SAO PAULO,SP
42B729F859728F5079499127A9C2EF37,SAO PAULO,SP
556A6409838156EA299C9D1F9E2DDE43,CURITIBA,PR
179D859F51292AAC5C10806A356F7AF9,RIBEIRAO PIRES,SP
934ED5CD1B9C1C7382D0A94A94B9E639,CURITIBA,PR
BE3B4B0F050A6AA1B2D901C4B77E979F,IMBITUVA,PR
6806DAD1DA97BFB5A9038EAC6881F706,GUARATUBA,PR
94231344608E603693B0A8891143F65D,PORTO ALEGRE,SP
446CC09CDBB130904DA114E807DBEC40,SAO PAULO,SP
47EFCA563408AAE19BB7206C2D969EA9,TERESINA,PI
00AB3EFF1B5192E5F1A63BCECFEE11C8,SAO PAULO,SP
71271995E85F5B8530BE99ED54A91B89,PORTO ALEGRE,RS
A435B009CD956EA60748B5CFBDDF2E24,FRANCA,SP
11938FCC75F6902FEA1D0A6F72B54A57,SAO MIGUEL DOESTE,SC
9B76AD3D04236F76BC71C59470305E13,BOITUVA,SP
D7AB82074B5F1DFBA46DB123DF101BFF,ATIBAIA,SP
9C0E69C7BF2619675BBADF47B43F655A,SAO JOSE DOS CAMPOS,SP
94D76E96EEDD976258CD3278CE56D5F2,SAO ROQUE,SP
52F976B17EA7F2F087F56DCC419328F6,CALIFORNIA,PR
4E326052E5DBBA8ADCD512F3450A307E,SAO PAULO,SP
3586B8580D9C917874E053A1BB37B5FF,ARARAQUARA,SP
6EDACFD9F9074789DAD6D62BA7950B9C,GUARULHOS,SP
52831E5990D0771CB4951D6F12928167,TUPA,SP
9E7C5F4D7770EAB65738CCA38F9EFCCF,SAO PAULO,SP
4677A5437AFDA5FA7140B927B07BE1CC,JAPIRA,PR
3E8BD881D92466E63BA9E3E809CD3C50,RIO DE JANEIRO,RJ
4A1917EF994878940E1FB03EEB787AD7,BRASILIA,DF
334CAB711DEE080B079FA5779B584783,SANTO ANDRE,SP
9DD59E43F0C9F0553244E8F9C2FB247E,FOZ DO IGUACU,PR
CCF8813E5A7D6C84D865CD38BFC2B130,TAUBATE,SP
8D956FEC2E4337AFFCB520F56FD8CBFD,SAO BERNARDO DO CAMPO,SP
E5A3438891C0BFDB9394643F95273D8E,LIMEIRA,SP
F9F68DAA2AF419D38F745478BCB3DA1A,SUMARE,SP
138DBE45FC62F1E244378131A6801526,SAO PAULO,SP
5058E8C1E82653974541E83690655B4A,ITAQUAQUECETUBA,SP
CD2169D9F31FF6FBB9CA3373B0C9E354,NOVA FRIBURGO,RJ
15AEC03FE4CF30DFA574CF550F5FF5FF,RIO DE JANEIRO,RJ
9674754B5A0CB32B638CEC001178F799,SAO PAULO,SP
C161D1327EBC3A156C09582AB2F59F6C,SAO PAULO,SP
4D232B78AB7EF10393DC3807D827BC0D,BELO HORIZONTE,MG
23FF42C4BF1F8F16CDDB19D8B972974A,ITAU DE MINAS,MG
D3DCF0604EABF0224FBD5948B5E02F69,SAO PAULO,SP
49067458C68F7701FD334CE326ACCBE0,JUIZ DE FORA,MG
DFA0C4C6229AB200A4A1336B4D7128FF,FLORIANOPOLIS,SC
35281D148DCF7134BAE913C57DB4E6DA,SAO PAULO,SP
76833248BBC0E65A0293EC62023E4396,BIRIGUI,SP
48E5EE06FB2DC74DF1C711A9B6DFAC2A,OLIVEIRA,MG
2CB6EB1B7185064167657FA09F541105,SABARA,MG
0F7EEA709EFDF942B5F95C7516DBACD7,PEDRINHAS PAULISTA,SP
54583AB379489ADD547FE47B628DB589,SAO BERNARDO DO CAMPO,SP
51E0557BC7B86DE13E946C60EE91CE39,BELO HORIZONTE,MG
0BEBBB2CEA103A4A020C95D43FD7D754,SAO PAULO,SP
9DA1CA0BEF29EE170E541927A5AEABDC,VOTUPORANGA,SP
6C7D50C24B3CCD2FD83B44D8BB34E073,PRESIDENTE PRUDENTE,SP
3FAF68A3B0AF94B10BAC70D86077BE49,HOLAMBRA,SP
05FEB94F19D094D4B0F9281F0B1D4C99,MOGI DAS CRUZES,SP
F650A9708FA1BAB22BDD8D3A818CC415,ARARANGUA,SC
5CBBD5A299CAB112B7BF23862255E43E,PINHAIS,PR
07D75E33F2750D97D467FB57E4DFDD8A,SAO PAULO,SP
8A8835A43BDA99FD37310AD76C457510,SAO CAETANO DO SUL,SP
CA3BD7CD9F149DF75950150D010FE4A2,SAO PAULO,SP
323CE52B5B81DF2CD804B017B7F09AA7,SAO PAULO,SP
EBD1417732DEFAF66C50B5A800EB293E,LONDRINA,PR
76EA5315ACB3F5F7ADE3CD261FAF922A,SAO PAULO,SP
4B1EAADF791BDBBAD8C4A35B65236D52,RIBEIRAO PRETO,SP
4CC43A222A0F94910728B62B97A8C5F8,RIBEIRAO PRETO,SP
BC503E244F187939D10C92A5C8E378CE,BIRIGUI,SP
B6F52E346160519C24A23AF05410AD32,SAO PAULO,SP
70125AF26C2D6D4EF401A1D02AE7701F,GOIANIA,GO
C84592044B180DEC206770C38603814B,SAO PAULO,SP
1CAF283236CD69AF44CBC09A0A1E7D32,NOVA IGUACU,RJ
BA90964CFF9B9E0E6F32B23B82465F7B,GUARULHOS,SP
5E9F5BD34E0830569F05C9D4F56E04A8,PORTO ALEGRE,RS
15FA791D5E017F66402DC28C44480657,SAO PAULO,SP
20D83F3EF0E6925FD74BFD59170BABF7,SAO PAULO,SP
59417C56835DD8E2E72F91F809CD4092,LIMEIRA,SP
A13580F0E8F782B7A543885A0EF99F08,RIO DE JANEIRO,RJ
CCADA0EF508E698917A6EAB263375905,PATO BRAGADO,PR
4BDE6149C15CF7E177B36FA060DD6DE8,CARAZINHO,RS
FE1BBC5FEDA5C8979A8A1B3B2512D5A6,ARINOS,MG
23A0FFCA143A15B9B5BBDB7D552F626A,SAO PEDRO,SP
32B8764B4EF628B53608FC34011FCC13,LAGES,SC
E7DF4CD29AB5ABAB70FB0783DDB53987,SAO PAULO,SP
0432EAD42B6C8A0BDF68154ADD917FDF,MAUA,SP
7E959205CEBC10ADEFCB331F934238A4,SAO PAULO,SP
2A261B5B644FA05F4F2700EB93544F2C,PORTO FERREIRA,SP
F680F85BEE2D253556AC91BE391D2C82,CARAPICUIBA,SP
3785B653B1B82DE85AB47DD139938091,AMPERE,PR
D379F449F2A3B271BC01C0782020F705,DIVINOPOLIS,MG
7EA5BFA6C340F58F8E71FC1F0412B0D6,BELO HORIZONTE,MG
DC120D932DDF9D4DFB6FD68BEEFDA622,SAO JOSE DOS PINHAIS,PR
6902157EE16728322D61A1321FA79E58,SAO PAULO,SP
F3041C2E75EC683697A6A5EA82192210,ITAUNA,MG
C54679B132454625907C773D273D4126,GUARUJA,SP
D26AA40B90272D4843D63BE7C1462C8D,SAO PAULO,SP
A2FA0BDC798EE84CDB08281337CF4FB6,FLORIANOPOLIS,SC
BD697DB56FF8E7C9CD1ABEB7F72029B2,SAO PAULO,SP
